STUDENT_NUM,STUDY_PROGRAM,ACADEMIC_YEAR,START_DATE,END_DATE,ENROLLMENT_TYPE,EXAM_TYPE,FULL_TIME_PART,PROGRAM_ACTIVE_CODE,DATE_ACTIVE_CODE_MODIFIED,HIGHER_EDU_REGISTER,DATE_REGIS_PROOF,ESTABLISHMENT_LOCATION,REGISTRATION_STATUS,PRIOR_EDU_STATUS,LANGUAGE_TEST_RESULTS,UPPER_YEAR_STUDENT_REQUEST,DATE_ENROLLMENT_REQUEST,FINANCING,STUDY_CHECK_PARTICIPATION,FLEXIBLE_STUDY_PARTICIPATION,EXAM_ADMINISTERED,DATE_EXAM_STARTED,EXAM_PROG_DETAILS,DATE_EXAM_CONDUCTED,EXAM_FINAL_RESULT,FIRST_DEGREE_CLASSIFICATION,EXAM_REGISTRATION_DATE,DATE_EXAM_DETAILS_MODIFIED,EXAM_DETAILS_SENT_DUO,FROZEN_STUDENT_STATUS,HONORS_PROG_PARTICIPATION,PRIOR_EDUCATION,PRIOR_FINAL_EXAM_DATE,SCHOOL_DESCRIPTION,PRIOR_DIMPLOMA_OBTAINTION,PRIOR_VERIFICATION_STATUS,PRIOR_VERIFICATION_DATE,PRIOR_EDUCATION_DESCRIPTION,BIRTH_DATE,GENDER,NATIONALITY,YEAR_STARTED_HU,PREFERRED_EDUCATION,PRIOR_QUALIFICATION_TYPE,INFO_CURRENT,PRIOR_EDUCATION_IBG,STUDENT_AGE,ENROLLMENT_WINDOW,PRIOR_EXAM_YEAR,EXAM_BEFORE_ENROLLMENT_STATUS,DROPOUT_RISK,YEAR
411084,BMCE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-11,34402.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,M,2024-09-01,MMPMU-MV-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,5172,2019-03-18,04FO00,J,GD,2019-03-18,J,2000-03-08,V,NL,2019.0,N,VWO,J,172,22,8,2019,pending,1,2022
392547,BMCE,2022,2022-09-01,2022-12-31,S,B,V,4.0,2022-08-25,34402.0,2021-07-29,UTRECHT,U,S,N,N,2022-08-23,J,NVT,N,B,2024-07-01,GIBS-HF.DT-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2020-01-22,25DW00,J,GD,2020-01-22,N,1997-07-18,M,NL,2018.0,J,HBO,J,611,25,1,2020,pending,1,2022
408645,BTLCCY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-15,34396.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,D,2020-09-01,TCHM-PROPV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2018-06-29,14SM04,J,GD,2018-06-29,J,1999-12-29,M,NL,2019.0,N,HAVO,J,371,22,12,2018,done,1,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2014-09-01,TICT-VINP-14,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1994-12-31,M,NL,2014.0,N,HBO,J,591,27,10,2019,pending,1,2022
411084,BMCE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-11,34402.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,M,2024-09-01,MMPMU-MV-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,179,2019-06-12,00OB00,N,N,2013-03-21,N,2000-03-08,V,NL,2019.0,N,VWO,J,179,22,8,2019,pending,1,2022
436124,BTIBTB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-08,34421.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,passed,J,2015-05-29,2024-07-04,N,J,N,591,2019-06-12,25DW00,N,GV,2022-03-25,N,2002-02-19,M,NL,2020.0,J,HBO,J,591,20,8,2019,done,0,2022
387663,BTICIC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-17,30020.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,N,B,2020-09-01,TICT-VBAOPIC-20,2023-06-23,CL,J,2023-07-05,2023-06-29,J,J,N,611,2021-01-31,25DW00,J,GD,2021-01-31,N,2001-03-10,M,NL,2018.0,J,HBO,J,611,21,8,2021,pending,0,2022
434214,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-28,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-25,J,NVT,N,B,2021-09-01,ASW-BACHV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,27NF01,N,N,2013-03-21,N,2000-12-18,V,NL,2020.0,J,HBO,J,591,21,10,2019,done,1,2022
390881,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-07,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-07,J,NVT,N,B,2019-09-01,JCB-BV-19,2023-06-14,passed,J,2023-08-28,2023-07-13,J,J,N,372,2016-06-16,04DF00,J,GD,2016-06-16,J,1999-02-28,V,NL,2018.0,N,HAVO,J,372,23,12,2016,done,0,2022
409894,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-02,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-02,J,NVT,N,B,2020-09-01,JJO-BV-20,2024-06-19,MG,J,2015-05-29,2024-06-24,N,J,N,372,2019-06-12,20ST00,J,GD,2019-06-12,J,2001-03-09,M,NL,2019.0,N,HAVO,J,372,21,9,2019,pending,0,2022
415602,BGHBLO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-11,34578.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-17,J,NVT,N,D,2019-09-01,GLO-PROP-19,2021-07-13,passed,N,2021-09-09,2021-08-25,J,J,N,371,2018-06-13,00SZ00,J,GD,2018-06-13,J,2001-09-13,V,NL,2019.0,N,HAVO,J,371,20,15,2018,done,0,2022
376335,BGHBFY,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-09,34570.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,D,2018-09-01,GIBS-PROP.VT-18,2020-07-06,passed,N,2020-07-22,2020-07-08,J,J,N,611,2020-07-06,25DW00,J,GD,2020-07-06,N,2000-02-18,V,NL,2018.0,J,HBO,J,611,22,12,2020,pending,0,2022
261147,BOEVWIS2,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-06-28,35221.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,D,2014-09-01,TLSC-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1994-12-31,M,NL,2014.0,N,HBO,J,591,27,10,2019,pending,1,2022
445315,AJHSW,2022,2022-09-01,2022-09-30,S,A,D,4.0,2022-07-08,80147.0,2021-07-29,AMERSFOORT,U,S,N,N,2022-07-07,T,J,N,D,2020-09-01,GFA-PROP.VT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2021-06-03,27RC00,J,GD,2021-06-03,N,1999-02-03,V,NL,2020.0,J,MBO,J,25471,23,8,2021,pending,1,2022
436068,BAIV,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-12,39268.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,AIV-BACHV-21,2024-06-28,passed,J,2024-07-11,2024-07-01,J,J,N,373,2020-06-04,03XS00,J,GD,2020-06-04,N,2003-05-08,V,NL,2020.0,J,HAVO,J,373,19,12,2020,pending,0,2022
408645,BTLCCY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-15,34396.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2023-09-01,TCHY-BACHV-23,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2013-03-21,N,1999-12-29,M,NL,2019.0,N,HBO,J,591,22,12,2019,pending,1,2022
290683,BOTANED2,2022,2022-09-01,2023-08-31,S,B,D,4.0,2022-07-21,35198.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,B,2020-09-01,OANED-HFDT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00591-03,2019-06-12,25DW00,N,N,2013-03-21,N,1993-01-07,M,NL,2013.0,N,HBO,J,591,29,8,2019,pending,1,2022
421140,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-02,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,N,B,2020-09-01,ASW-BACHV-20,2024-07-10,passed,J,2015-05-29,2024-08-26,N,J,N,611,2022-02-03,25DW00,J,GD,2022-02-03,N,1997-06-20,V,NL,2019.0,J,HBO,J,611,25,8,2022,pending,0,2022
413560,BGHBCE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-23,34571.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-13,J,NVT,N,D,2019-09-01,GIBS-PROP.VT-19,2021-06-25,passed,N,2021-07-23,2021-07-08,J,J,N,611,2021-06-25,25DW00,J,GD,2021-06-25,N,2001-04-06,V,NL,2019.0,J,HBO,J,611,21,16,2021,pending,0,2022
408645,BTLCCY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-15,34396.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,D,2020-09-01,TCHM-PROPV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1999-12-29,M,NL,2019.0,J,HBO,J,591,22,12,2019,pending,1,2022
336634,BOEVSCH2,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-21,35199.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-19,J,NVT,N,B,2020-09-01,OASCH-HFVT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,370,2019-06-12,02TG00,N,N,2013-03-21,J,1998-08-12,M,NL,2016.0,N,HAVO,J,370,24,2,2019,pending,1,2022
413338,BJCB,2022,2022-09-01,2023-04-04,S,D,V,4.0,2022-07-25,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-05-10,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2023-05-22,N,1996-10-17,V,CHI,2020.0,J,HBO,J,591,25,16,2019,done,1,2022
296084,BMFC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-23,35520.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-22,J,NVT,N,B,2015-09-01,MEBE-BV-14,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00591-02,2019-06-12,25DW00,N,N,2013-03-21,N,1993-04-26,M,NL,2014.0,N,HBO,J,591,29,1,2019,pending,1,2022
310198,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,J,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2024-02-27,2024-02-08,J,J,N,611,2018-04-12,25DW00,J,GD,2018-04-12,N,1998-09-25,M,NL,2015.0,J,HBO,J,611,23,8,2018,pending,0,2022
391278,BTLCCY,2022,2022-09-01,2023-02-28,S,B,V,4.0,2022-06-23,34396.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-15,J,NVT,N,B,2023-09-01,OAKOP-22,2024-06-24,passed,J,2024-07-31,2024-07-04,J,J,N,370,2018-06-13,16YV00,J,GD,2018-06-13,N,2000-09-02,V,NL,2018.0,J,HAVO,J,370,21,11,2018,pending,0,2022
436124,BTIBTB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-08,34421.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-05,J,NVT,N,B,2021-09-01,TETB-VBAC-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-03-08,25DW00,J,GD,2022-03-08,N,2002-02-19,M,NL,2020.0,J,HBO,J,611,20,8,2022,pending,1,2022
358305,BMIBU,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-29,30029.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-15,J,NVT,N,D,2017-09-01,MBIB-DV-17-FT,2018-11-07,passed,N,2018-12-20,2018-12-14,J,J,N,SL 00591-02,2019-06-12,25DW00,N,N,2013-03-21,N,1999-06-23,V,NL,2017.0,N,HBO,J,591,23,2,2019,pending,0,2022
428573,BASW,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-06,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-17,J,NVT,N,B,2020-09-01,OATESPA-MFFT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,GV,2020-07-12,N,1995-06-29,V,NL,2020.0,J,HBO,J,591,26,15,2019,done,1,2022
396686,BTLCLS,2022,2022-09-01,2023-08-31,S,B,D,4.0,2022-08-29,34397.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-15,J,NVT,N,B,2019-09-01,TLSC-BASD-19,2023-11-07,MG,J,2015-05-29,2023-11-21,N,J,N,611,2020-01-30,25DW00,J,GD,2020-01-30,N,1988-04-18,M,NL,2018.0,J,HBO,J,611,34,2,2020,pending,0,2022
444348,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-19,J,NVT,N,D,2020-09-01,ASW-PROPV-20,2021-07-05,passed,N,2021-07-27,2021-07-14,J,J,N,611,2021-07-05,25DW00,J,GD,2021-07-05,N,2000-12-24,V,NL,2020.0,J,HBO,J,611,21,6,2021,pending,0,2022
437896,BGHBZO,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-22,34538.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-06-10,J,NVT,N,D,2020-09-01,GZO-PROP-20,2024-01-15,passed,N,2024-02-02,2024-01-23,J,J,N,591,2019-06-12,25DW00,N,GV,2024-02-02,N,2000-03-25,V,SPA,2020.0,N,HBO,J,591,22,12,2019,done,0,2022
442961,BMORM,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-17,35523.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-06-07,J,NVT,N,D,2020-09-01,Others,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2020-07-01,25LH00,J,GD,2020-07-01,J,1998-03-03,M,NL,2020.0,J,MBO,J,Others,24,12,2020,pending,1,2022
393025,BMBDK,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-23,34035.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-24,J,NVT,N,B,2019-09-01,MBDKU-BV-18,2024-05-30,passed,J,2024-06-27,2024-06-13,J,J,N,372,2018-06-13,17CK00,J,GD,2018-06-13,J,2000-04-01,M,NL,2018.0,N,HAVO,J,372,22,10,2018,pending,0,2022
310198,BOTAENG2,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-06,J,NVT,J,B,2016-09-01,OAENG-HFVT-16,2024-01-26,passed,J,2024-02-27,2024-02-08,J,J,N,372,2015-06-11,17AN00,J,GD,2013-03-21,J,1998-09-25,M,NL,2015.0,J,HAVO,J,372,23,8,2015,pending,0,2022
407420,BGHBFY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-08,34570.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-22,J,NVT,N,D,2021-09-01,GIBS-PROP.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,24BU00,N,GV,2020-07-09,N,1999-10-31,M,NL,2021.0,J,HBO,J,591,22,6,2019,done,1,2022
336634,BOEVSCH2,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-21,35199.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-19,J,NVT,N,D,2017-09-01,TCHY-PROPV-17,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1998-08-12,M,NL,2016.0,N,HBO,J,591,24,2,2019,pending,1,2022
415756,BOGTNGTTOL,2022,2022-09-01,2023-08-31,S,D,D,4.0,2022-08-31,34104.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-19,J,NVT,N,B,2019-09-01,O-EXTERN-17,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,GV,2022-08-31,N,1998-10-26,V,NL,2019.0,N,HBO,J,591,23,11,2019,pending,1,2022
438709,BAIV,2022,2022-09-01,2023-06-21,S,D,V,4.0,2022-08-17,39268.0,2021-07-29,UTRECHT,U,S,N,N,2022-07-05,J,NVT,N,D,2020-09-01,AIV-PROPV-20,2023-06-21,passed,N,2023-07-14,2023-06-26,J,J,N,373,2020-06-04,02VM00,J,GD,2020-06-04,J,2002-05-23,V,NL,2020.0,J,HAVO,J,373,20,8,2020,pending,0,2022
436068,BAIV,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-12,39268.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,AIV-BACHV-21,2024-06-28,passed,J,2015-05-29,2024-07-01,N,J,N,373,2020-06-04,03XS00,J,GD,2020-06-04,N,2003-05-08,V,NL,2020.0,J,HAVO,J,373,19,12,2020,pending,0,2022
390881,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-07,35516.0,2021-07-29,UTRECHT,U,S,N,N,2022-06-07,J,NVT,N,D,2018-09-01,JCB-DV-18,2020-07-01,passed,N,2020-09-01,2020-07-06,J,J,N,611,2020-07-01,25DW00,J,GD,2020-07-01,N,1999-02-28,V,NL,2018.0,J,HBO,J,611,23,12,2020,pending,0,2022
445282,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-21,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-13,J,NVT,N,D,2020-09-01,JJO-DV-20,2022-02-06,passed,N,2022-03-15,2022-02-28,J,J,N,Others,2019-06-12,25PZ00,N,N,2013-03-21,N,2000-11-18,V,NL,2020.0,N,HAVO,J,371,21,7,2019,done,0,2022
443723,BGHBHB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-24,34560.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-15,J,NVT,N,B,2020-09-01,GVE-HF-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2024-02-15,25DW00,J,GD,2013-03-21,N,2001-05-28,V,NL,2020.0,N,HBO,J,591,21,11,2024,pending,1,2022
434466,BAPE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-24,35158.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-07-07,J,NVT,N,D,2020-09-01,APE-PROPV-20,2021-08-23,passed,N,2021-09-20,2021-09-07,J,J,N,591,2019-06-12,25DW16,N,GV,2013-03-21,N,2002-08-29,V,NL,2020.0,J,HBO,J,591,19,8,2019,done,0,2022
428573,BASW,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-06,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-17,J,NVT,N,D,2020-09-01,ASW-PROPV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00801-1,2015-06-29,25DW00,J,DD,2020-06-01,J,1995-06-29,V,NL,2020.0,J,HBO,J,801,26,15,2015,done,1,2022
443646,BOEVSCH2,2022,2022-09-01,2023-01-31,S,D,V,4.0,2022-08-30,35199.0,2021-07-29,UTRECHT,U,S,N,N,2022-08-18,J,NVT,N,B,2024-07-01,GVE-HF-24,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,2001-09-17,M,NL,2020.0,J,HBO,J,591,20,2,2019,done,1,2022
408149,BOTAENG2EN,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-12,35195.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-02,J,NVT,N,D,2019-09-01,OATEENG-PFFT-19,2023-11-16,passed,J,2015-05-29,2023-11-30,N,J,N,611,2023-11-16,25DW00,J,GD,2023-11-16,N,1998-10-10,V,NL,2019.0,J,HBO,J,611,23,13,2023,pending,0,2022
438479,BASW,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-11,34116.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-26,J,NVT,N,B,2020-09-01,ASW-BACHV-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,373,2016-06-16,02ME02,J,GD,2016-06-16,N,1999-09-15,V,NL,2020.0,N,HAVO,J,373,22,5,2016,done,1,2022
440118,BTBE,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-09-04,39280.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-01,J,NVT,N,D,2021-09-01,TBBE-PROPV-21,2023-12-18,passed,J,2015-05-29,2024-02-01,N,J,N,372,2019-06-12,14OY00,J,GD,2019-06-12,J,2001-06-17,M,NL,2020.0,J,HAVO,J,372,21,4,2019,done,0,2022
413560,BGHBCE,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-23,34571.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-13,J,NVT,N,B,2020-09-01,GIBS-HF.VTOT-20,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,374,2018-06-29,23HC01,J,GD,2018-06-29,J,2001-04-06,V,NL,2019.0,N,HAVO,J,374,21,16,2018,done,1,2022
446276,BTLCLS,2022,2022-09-01,2023-03-02,S,D,V,4.0,2022-08-17,34397.0,2021-07-29,UTRECHT,U,S,N,N,2022-08-03,J,NVT,N,B,2021-09-01,TLSC-BACV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,371,2018-06-29,00UM00,J,GD,2018-06-29,N,2000-01-30,V,NL,2020.0,N,HAVO,J,371,22,4,2018,done,1,2022
442999,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-22,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,D,2020-09-01,JCB-DV-20,2021-06-27,passed,N,2021-09-13,2021-07-08,J,J,N,SL 00801-1,2019-07-06,25DW00,J,DD,2020-05-20,J,2001-03-11,V,DUI,2020.0,J,HBO,J,801,21,12,2019,done,0,2022
424962,BARE,2022,2022-09-01,2022-11-10,S,D,V,4.0,2022-07-19,39205.0,2021-07-29,UTRECHT,U,S,N,N,2022-05-10,J,NVT,N,D,2019-09-01,ADR-HBRV-D-20,2022-11-10,passed,N,2022-12-19,2022-12-08,J,J,N,Others,2017-09-26,25LN00,J,GD,2017-09-26,N,1997-03-03,V,NL,2019.0,J,MBO,J,92632,25,16,2017,done,0,2022
274166,BAPE,2022,2022-09-01,2022-11-30,S,B,V,4.0,2022-08-23,35158.0,2021-07-29,AMERSFOORT,U,S,N,N,2022-08-14,J,NVT,N,HN,2019-02-01,A-HONOURS,2024-06-28,absent,J,2015-05-29,2024-07-01,N,J,N,591,2019-06-12,25DW00,N,N,2013-03-21,N,1994-07-11,V,NL,2013.0,N,HBO,J,591,28,3,2019,pending,1,2022
431004,BAPA,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-21,34609.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-13,J,NVT,N,B,2021-09-01,APA-BACHV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2020-07-17,30RR00,J,GD,2020-07-17,J,2002-01-23,V,NL,2020.0,J,MBO,J,25148,20,16,2020,pending,1,2022
434060,BGHBFA,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-06-17,34090.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,GFA-HF.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,Others,2020-06-29,25LP00,J,GD,2020-06-29,J,2001-07-21,V,NL,2020.0,J,MBO,J,25471,20,12,2020,pending,1,2022
338658,BTICIC,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-23,30020.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-21,J,NVT,N,D,2019-09-01,TICT-VPICT-19,2021-03-22,passed,N,2021-04-16,2021-04-01,J,J,N,374,2016-07-01,00PS08,J,GD,2016-07-01,J,1998-10-06,V,NL,2019.0,N,HAVO,J,374,23,2,2016,done,0,2022
301838,BMBDK,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-31,34035.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-29,J,NVT,N,D,2018-09-01,MBDKU-DV-18,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,SL 00591-04,2019-06-12,25DW00,N,N,2013-03-21,N,1996-04-17,M,NL,2015.0,N,HBO,J,591,26,0,2019,pending,1,2022
436154,BJCB,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-07-04,35516.0,2021-07-29,UTRECHT,I,S,N,N,2022-06-19,J,NVT,N,B,2021-09-01,JCB-BV-21,2024-06-14,passed,J,2024-07-08,2024-06-20,J,J,N,611,2021-06-27,25DW00,J,GD,2021-06-27,N,2001-08-27,V,NL,2020.0,J,HBO,J,611,20,11,2021,pending,0,2022
407420,BGHBFY,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-08-08,34570.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-22,J,NVT,N,D,2021-09-01,GIBS-PROP.VT-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,370,2020-08-28,30PK,J,GD,2020-08-28,J,1999-10-31,M,NL,2021.0,J,HAVO,J,370,22,6,2020,done,1,2022
440118,BTBE,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-09-04,39280.0,2021-07-29,UTRECHT,I,S,N,N,2022-08-01,J,NVT,N,D,2021-09-01,TBBE-PROPV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW00,N,GV,2021-08-27,N,2001-06-17,M,NL,2020.0,N,HBO,J,591,21,4,2019,done,1,2022
439210,BJJO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-05-16,34686.0,2021-07-29,UTRECHT,I,S,N,N,2022-05-10,J,NVT,N,B,2021-09-01,JJO-BV-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,611,2022-04-07,25DW00,J,GD,2022-04-07,N,2003-11-05,V,NL,2020.0,J,HBO,J,611,18,16,2022,pending,1,2022
437896,BGHBZO,2022,2022-09-01,2023-08-31,S,D,V,4.0,2022-07-22,34538.0,2021-07-29,AMERSFOORT,I,S,N,N,2022-06-10,J,NVT,N,B,2021-09-01,GZO-HF.V-21,2024-06-28,absent,J,2015-05-29,2024-07-01,N,N,N,591,2019-06-12,25DW16,N,GV,2013-03-21,N,2000-03-25,V,SPA,2020.0,J,HBO,J,591,22,12,2019,done,1,2022
378075,BGHBLO,2022,2022-09-01,2023-08-31,S,B,V,4.0,2022-08-07,34578.0,2021-07-29,UTRECHT,I,S,N,N,2022-07-30,J,NVT,N,HN,2018-09-01,G-HONOURS,2019-05-29,passed,J,2015-05-29,2024-08-16,N,J,N,Others,2018-07-10,25LW00,J,GD,2018-07-10,J,1998-02-21,V,NL,2018.0,J,MBO,J,90038,24,5,2018,pending,0,2022
